         MJD         m       dm     uJy   duJy F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask      duJy_new
59627.565485 19.351140      NaN     -10     22 o    0     1.41 210.91068 54.31167  7505.34  5605.91 2.40 1.95  42.2 -0.421    18.76 19.06 02a59627o0782o   524288     29.868826
59627.572555 19.271854      NaN       7     23 o    0     1.05 210.91068 54.31167  7519.25  5643.63 2.37 1.95  36.6 -0.431    18.75 19.07 02a59627o0797o        0     30.612853
59627.574383 19.454622      NaN     -49     20 o    0     1.66 210.91068 54.31167  7464.70  5568.88 2.33 1.94  44.0 -0.427    18.77 19.08 02a59627o0801o   524288     28.427922
59627.579436 19.401649      NaN      -5     21 o    0     1.35 210.91068 54.31167  7446.94  5686.38 2.35 1.94  42.6 -0.429    18.78 19.09 02a59627o0812o   524288     29.140123
59629.513264 18.900000      NaN       9     32 o    0     0.97 210.91068 54.31167  3709.96  8769.32 2.74 2.65 -55.7 -0.476    18.72 19.41 01a59629o0568o   524288     37.843715
59629.516490 18.878500      NaN      -1     34 o    0     1.20 210.91068 54.31167  3691.69  8732.62 2.97 2.71  58.5 -0.435    18.65 19.43 01a59629o0574o        0     39.549295
59629.519236 18.847027      NaN      -4     35 o    0     0.99 210.91068 54.31167  3750.55  8804.77 2.83 2.72  80.6 -0.455    18.68 19.43 01a59629o0580o   524288     40.412210
59629.524707 18.978793      NaN       8     30 o    0     1.43 210.91068 54.31167  3767.83  8686.62 2.96 2.75  60.9 -0.431    18.63 19.45 01a59629o0592o   524288     36.168311
59631.508394 19.766969      NaN       2     15 o    0     1.25 210.91068 54.31167  7497.94  5600.34 2.32 1.95  44.4 -0.433    19.25 19.99 02a59631o0657o        0     25.162407
59631.511615 19.419021      NaN       7     20 o    0     0.89 210.91068 54.31167  7516.06  5639.08 2.73 2.08  42.1 -0.412    19.17 20.01 02a59631o0664o        0     28.427922
59631.518024 19.841877      NaN     -16     14 o    0     1.07 210.91068 54.31167  7459.02  5563.78 2.56 1.99  44.6 -0.420    19.21 20.03 02a59631o0678o        0     24.579397
59631.523737 19.674510      NaN       9     15 o    0     0.87 210.91068 54.31167  7437.98  5679.91 2.34 1.96  46.8 -0.432    19.29 20.05 02a59631o0690o        0     25.162407
59633.554770 19.631075      NaN     -33     17 o    0     1.01 210.91068 54.31167  1140.26  5220.85 2.90 2.70 -47.0 -0.484    19.22 20.63 01a59633o0766o        0     26.403537
59633.556593 19.696897      NaN     -13     16 o    0     1.13 210.91068 54.31167  1122.20  5182.16 2.78 2.66 -50.6 -0.483    19.23 20.61 01a59633o0770o        0     25.771045
59633.559329 19.696897      NaN     -14     16 o    0     1.05 210.91068 54.31167  1181.77  5255.81 2.91 2.66 -48.9 -0.486    19.22 20.60 01a59633o0776o        0     25.771045
59633.564798 19.549093      NaN       6     18 o    0     0.93 210.91068 54.31167  1198.91  5137.76 2.82 2.61 -48.4 -0.492    19.23 20.63 01a59633o0788o   524288     27.058210
59635.557330 20.009244      NaN       3     12 o    0     0.98 210.91068 54.31167  1843.18  7505.61 2.17 1.95  43.7 -0.423    19.51 20.78 02a59635o0758o        0     23.497803
59635.559614 19.922338      NaN      -5     13 o    0     0.96 210.91068 54.31167  1863.00  7544.53 2.22 1.97  42.8 -0.424    19.51 20.77 02a59635o0763o        0     24.023879
59635.562363 19.922338      NaN     -11     13 o    0     0.72 210.91068 54.31167  1804.37  7463.78 2.17 1.96  39.6 -0.428    19.52 20.76 02a59635o0769o        0     24.023879
59635.585478 19.979496      NaN       6     12 o    0     1.01 210.91068 54.31167  1788.71  7576.68 2.07 1.95  31.3 -0.439    19.53 20.78 02a59635o0819o        0     23.497803
59637.475994 19.766969      NaN     -28     15 o    0     1.05 210.91068 54.31167  1147.15  5218.72 2.88 2.81  24.1 -0.454    19.33 21.08 01a59637o0588o        0     25.162407
59637.479193 19.454622      NaN       4     20 o    0     0.84 210.91068 54.31167  1124.85  5179.19 3.59 3.41 -49.3 -0.417    19.15 21.05 01a59637o0595o        0     28.427922
59637.487032 19.696897      NaN     -15     16 o    0     0.94 210.91068 54.31167  1186.43  5254.65 2.91 2.85  52.0 -0.447    19.30 21.04 01a59637o0611o   524288     25.771045
59637.496327 19.510313      NaN      17     15 o    0     0.97 210.91068 54.31167  1203.68  5136.23 3.11 2.92 -46.7 -0.458    19.31 21.08 01a59637o0631o        0     25.162407
59641.587127 19.841877      NaN     -19     14 o    0     0.88 210.91068 54.31167  6137.96  9498.23 2.74 2.70  27.0 -0.473    19.49 21.19 01a59641o0734o   524288     24.579397
59641.591245 19.766969      NaN      -8     15 o    0     0.89 210.91068 54.31167  6163.16  9538.23 3.12 2.77  44.6 -0.427    19.45 21.21 01a59641o0743o        0     25.162407
59641.597959 19.652575      NaN      16     13 o    0     1.27 210.91068 54.31167  6101.09  9462.77 2.95 2.71  43.4 -0.445    19.48 21.19 01a59641o0757o        0     24.023879
59641.631331 19.922338      NaN     -12     13 o    0     1.27 210.91068 54.31167  6093.92  9584.29 2.97 2.76  43.6 -0.447    19.46 21.13 01a59641o0829o        0     24.023879
59645.456083 19.089302      NaN     -18     28 o    0     1.52 210.91068 54.31167  4460.11  1082.30 2.79 2.74 -40.7 -0.471    18.26 19.94 01a59645o0536o   524288     34.527478
59645.460214 18.104842      NaN      33     60 o    0     1.22 210.91068 54.31167  4435.28  1041.22 2.74 2.67 -40.7 -0.478    17.69 19.29 01a59645o0545o   524288     63.309926
59645.466659 18.220396      NaN      33     53 o    0     0.85 210.91068 54.31167  4499.15  1117.47 2.83 2.77 -40.4 -0.472    18.14 19.79 01a59645o0559o        0     56.719897
59645.472671 19.454622      NaN     -24     20 o    0     0.92 210.91068 54.31167  4516.13   999.11 2.76 2.73 -47.0 -0.473    19.06 20.70 01a59645o0572o        0     28.427922
59649.568256 19.841877      NaN     -20     14 o    0     0.88 210.91068 54.31167 10247.54  9044.25 3.19 3.04 -81.2 -0.371    19.37 21.23 01a59649o0693o  4194560     24.579397
59649.571912 19.922338      NaN      -8     13 o    0     1.06 210.91068 54.31167 10274.29  9083.40 3.23 2.93  40.0 -0.363    19.49 21.29 01a59649o0701o        0     24.023879
59649.607451 19.589310      NaN      16     14 o    0     1.06 210.91068 54.31167 10217.37  9013.19 3.29 3.04  40.7 -0.361    19.39 21.32 01a59649o0778o   524288     24.579397
59649.613172 19.841877      NaN     -34     14 o    0     1.14 210.91068 54.31167 10204.58  9135.10 3.52 3.15  37.6 -0.344    19.35 21.29 01a59649o0790o        0     24.579397
59653.458355 18.967180      NaN      15     28 o    0     0.85 210.91068 54.31167   344.63  1479.24 2.61 2.58  -5.8 -0.580    18.73 19.60 01a59653o0133o   524288     34.527478
59653.461539 19.014394      NaN       2     30 o    0     1.09 210.91068 54.31167   320.25  1440.82 3.02 2.72 -44.5 -0.586    18.80 19.61 01a59653o0140o   524288     36.168311
59653.464820 19.014394      NaN     -45     30 o    0     1.24 210.91068 54.31167   386.75  1515.42 3.29 2.92 -36.9 -0.557    18.72 19.63 01a59653o0147o   524288     36.168311
59653.474963 19.038793      NaN      12     27 o    0     0.97 210.91068 54.31167   402.96  1396.70 2.73 2.65  -2.2 -0.573    18.77 19.66 01a59653o0169o        0     33.721607
59657.505247 18.693037      NaN      12     38 o    0     1.10 210.91068 54.31167  7184.40  6854.38 2.85 2.74  39.5 -0.461    18.63 19.27 01a59657o0647o        0     43.036575
59657.507072 18.489118      NaN      28     41 o    0     0.85 210.91068 54.31167  7164.42  6814.53 2.88 2.81  44.1 -0.464    18.62 19.27 01a59657o0651o        0     45.707185
59657.509836 18.693037      NaN       6     40 o    0     1.21 210.91068 54.31167  7223.38  6890.99 2.87 2.79  46.7 -0.455    18.59 19.27 01a59657o0657o        0     44.812350
59657.514882 18.424171      NaN      46     38 o    0     0.92 210.91068 54.31167  7237.50  6775.04 2.90 2.77  41.0 -0.461    18.62 19.27 01a59657o0668o        0     43.036575
59659.520249 18.542463      NaN      48     32 o    0     0.76 210.91068 54.31167  2466.54  1198.24 2.02 1.81  39.1 -0.473    18.53 18.88 02a59659o0622o   524288     37.843715
59659.523908 19.569016      NaN      -2     18 o    0     1.78 210.91068 54.31167  2445.56  1163.37 1.94 1.79  43.1 -0.473    18.98 19.47 02a59659o0630o        0     27.058210
59659.529411 19.212347      NaN      23     19 o    0     1.30 210.91068 54.31167  2504.52  1236.35 2.30 1.85  39.8 -0.449    18.93 19.53 02a59659o0642o        0     27.733495
59659.539595 17.797727      NaN      38     81 o    0     1.07 210.91068 54.31167  2522.54  1114.53 1.98 1.86  47.9 -0.470    17.21 17.31 02a59659o0664o        0     83.481416
59665.533066 19.318728      NaN      28     15 o    0     1.11 210.91068 54.31167  7790.00  7652.64 2.77 2.74 -52.4 -0.469    19.33 20.73 01a59665o0675o        0     25.162407
59665.536286 19.766969      NaN      -5     15 o    0     0.95 210.91068 54.31167  7812.49  7691.07 2.77 2.74 -68.0 -0.467    19.38 20.75 01a59665o0682o        0     25.162407
59665.571838 19.696897      NaN     -26     16 o    0     1.14 210.91068 54.31167  7759.37  7620.80 3.48 2.97  38.5 -0.364    19.20 20.69 01a59665o0759o        0     25.771045
59665.578310 19.241693      NaN      30     16 o    0     0.94 210.91068 54.31167  7744.48  7741.15 2.93 2.75  36.9 -0.440    19.30 20.65 01a59665o0773o   524288     25.771045
59669.566522 19.841877      NaN     -25     14 o    0     1.01 210.91068 54.31167  7806.81  7658.34 2.81 2.79 -31.9 -0.458    19.38 20.90 01a59669o0121o  4194560     24.579397
59669.569720 19.841877      NaN      -8     14 o    0     1.16 210.91068 54.31167  7828.23  7696.25 2.81 2.80  14.1 -0.453    19.36 20.88 01a59669o0128o        0     24.579397
59669.575199 19.696897      NaN       4     16 o    0     0.83 210.91068 54.31167  7767.01  7623.42 2.94 2.89 -55.9 -0.442    19.32 20.88 01a59669o0140o        0     25.771045
59669.586649 19.696897      NaN      -8     16 o    0     0.93 210.91068 54.31167  7755.64  7742.00 2.84 2.82 -19.9 -0.450    19.35 20.81 01a59669o0165o        0     25.771045
59677.432718 19.510313      NaN       3     19 o    0     0.95 210.91068 54.31167  1518.46  6845.62 3.14 2.93 -48.5 -0.458    19.09 20.51 01a59677o0396o        0     27.733495
59677.434545 19.569016      NaN     -11     18 o    0     0.79 210.91068 54.31167  1501.43  6807.19 2.92 2.69 -44.3 -0.474    19.19 20.53 01a59677o0400o        0     27.058210
59677.437742 19.696897      NaN     -18     16 o    0     1.05 210.91068 54.31167  1559.47  6880.42 2.82 2.64 -51.5 -0.479    19.23 20.58 01a59677o0407o   524288     25.771045
59677.444135 19.569016      NaN      11     16 o    0     1.19 210.91068 54.31167  1575.59  6763.66 2.90 2.72 -43.7 -0.465    19.22 20.65 01a59677o0421o        0     25.771045
59681.496107 19.212347      NaN     -51     25 o    0     1.31 210.91068 54.31167  3845.99  7502.01 2.84 2.74 -10.0 -0.466    18.79 19.72 01a59681o0587o        0     32.142600
59681.499319 19.128787      NaN       2     27 o    0     1.22 210.91068 54.31167  3868.43  7540.96 2.89 2.79 -26.6 -0.461    18.75 19.71 01a59681o0594o        0     33.721607
59681.507109 19.051202      NaN     -33     29 o    0     0.87 210.91068 54.31167  3808.35  7464.47 2.92 2.84 -15.4 -0.459    18.77 19.74 01a59681o0611o        0     35.343270
59681.539979 19.169763      NaN       0     26 o    0     1.12 210.91068 54.31167  3798.99  7585.28 2.92 2.85  -1.3 -0.451    18.76 19.72 01a59681o0682o        0     32.926384
59683.459131 15.889022      NaN       7    533 o    0     1.54 210.91068 54.31167  5487.45  8621.53 2.94 2.25  30.2 -0.483    16.51 16.65 02a59683o0492o  4196354    533.382739
59683.462358 18.079051      NaN     -43     71 o    0     1.38 210.91068 54.31167  5468.63  8582.68 2.85 2.18  31.9 -0.400    18.19 18.51 02a59683o0499o        0     73.818336
59683.467858 18.816441      NaN      -2     36 o    0     1.01 210.91068 54.31167  5523.26  8659.68 2.94 2.33  32.7 -0.366    18.56 19.17 02a59683o0511o        0     41.281312
59683.478424 19.128787      NaN     -20     27 o    0     1.26 210.91068 54.31167  5539.53  8541.83 2.89 2.21  31.3 -0.379    18.68 19.31 02a59683o0534o        0     33.721607
59687.408088 19.212347      NaN     -24     25 o    0     0.90 210.91068 54.31167  5107.49  1969.86 2.13 1.93  45.8 -0.427    18.69 19.06 02a59687o0396o        0     32.142600
59687.409916 19.271854      NaN      10     22 o    0     1.53 210.91068 54.31167  5125.59  2008.71 2.12 1.92  46.6 -0.429    18.71 19.05 02a59687o0400o        0     29.868826
59687.412664 19.241693      NaN      12     22 o    0     1.04 210.91068 54.31167  5069.67  1931.16 2.12 1.98  49.7 -0.432    18.67 19.05 02a59687o0406o        0     29.868826
59687.417692 19.241693      NaN       6     24 o    0     0.86 210.91068 54.31167  5053.46  2049.19 2.15 1.89  43.2 -0.439    18.69 19.05 02a59687o0417o        0     31.371113
59689.458999 18.034118      NaN      32     65 o    0     0.25 210.91068 54.31167 10524.71  1293.88 3.23 2.84 -54.5 -0.510    18.76 19.77 01a59689o0350o        0     68.067222
59689.459912 19.089302      NaN      14     25 o    0     1.01 210.91068 54.31167  1226.72  1668.38 2.93 2.81 -53.2 -0.542    18.82 19.78 01a59689o0352o   524288     32.142600
59689.463105 19.212347      NaN     -31     25 o    0     1.13 210.91068 54.31167  1248.94  1708.15 2.93 2.76 -55.2 -0.550    18.86 19.79 01a59689o0359o        0     32.142600
59689.467662 19.128787      NaN     -26     27 o    0     1.19 210.91068 54.31167 10490.48  1258.29 2.96 2.66 -52.0 -0.521    18.87 19.81 01a59689o0369o   524288     33.721607
59689.469033 18.796518      NaN      25     30 o    0     0.96 210.91068 54.31167  1190.64  1629.59 3.90 3.77 -70.2 -0.404    18.54 19.80 01a59689o0372o   524288     36.168311
59689.479537 18.857417      NaN      37     24 o    0     1.15 210.91068 54.31167 10476.39  1379.96 2.97 2.75 -43.5 -0.517    18.80 19.80 01a59689o0395o   524288     31.371113
59689.479994 18.878500      NaN      29     26 o    0     0.92 210.91068 54.31167  1179.94  1747.47 2.85 2.73 -47.3 -0.550    18.86 19.81 01a59689o0396o        0     32.926384
59691.447852 17.276663      NaN      94    119 o    0     0.98 210.91068 54.31167  8861.12  5183.76 2.51 2.06  29.9 -0.460    17.17 17.90 02a59691o0380o     8192    120.702721
59691.453367 16.949207      NaN     218    130 o    0     1.11 210.91068 54.31167  8919.82  5264.15 2.51 2.10  29.8 -0.470    17.00 17.77 02a59691o0392o     8192    131.560430
59693.396861 19.766969      NaN      -9     15 o    0     1.13 210.91068 54.31167  9263.52  8939.33 3.01 2.80  46.6 -0.429    19.27 20.64 01a59693o0382o   524288     25.162407
59693.398692 19.014394      NaN       2     30 o    0     0.86 210.91068 54.31167  9243.49  8899.70 2.95 2.79  46.0 -0.436    18.73 20.05 01a59693o0386o   524288     36.168311
59693.408770 16.404352      NaN     491    170 o    0     0.95 210.91068 54.31167  9305.44  8976.93 3.30 2.82  44.0 -0.499    16.12 17.49 01a59693o0407o  4196354    171.196223
59693.416601 19.089302      NaN      -1     28 o    0     0.98 210.91068 54.31167  9319.04  8861.31 2.95 2.87  74.3 -0.431    17.86 19.16 01a59693o0424o        0     34.527478
59697.498226 19.631075      NaN      -7     17 o    0     1.14 210.91068 54.31167  8671.51  1567.27 2.88 2.60 -57.7 -0.500    19.27 20.60 01a59697o0331o   524288     26.403537
59697.503755 19.569016      NaN     -16     18 o    0     0.83 210.91068 54.31167  8691.05  1607.30 2.81 2.59 -52.5 -0.502    19.21 20.51 01a59697o0343o   524288     27.058210
59697.508383 19.142275      NaN      25     20 o    0     0.93 210.91068 54.31167  8636.92  1534.32 2.82 2.62 -50.5 -0.495    19.18 20.39 01a59697o0353o   524288     28.427922
59697.522223 19.226921      NaN      25     18 o    0     0.90 210.91068 54.31167  8626.54  1656.21 2.78 2.67 -22.3 -0.473    19.15 20.34 01a59697o0383o  4194560     27.058210
59709.416658 19.454622      NaN     -27     20 o    0     0.90 210.91068 54.31167  1429.09  3813.72 2.77 2.61 -44.4 -0.512    19.10 20.17 01a59709o0399o   524288     28.427922
59709.420339 19.569016      NaN       0     18 o    0     1.19 210.91068 54.31167  1449.90  3853.53 2.77 2.63 -39.7 -0.510    19.11 20.16 01a59709o0407o        0     27.058210
59709.455401 19.609992      NaN      12     15 o    0     1.82 210.91068 54.31167  1401.17  3775.47 2.67 2.56 -34.4 -0.512    19.12 20.18 01a59709o0482o   524288     25.162407
59709.460961 19.569016      NaN     -16     18 o    0     1.23 210.91068 54.31167  1387.64  3891.35 2.83 2.59 -40.8 -0.512    19.10 20.17 01a59709o0494o        0     27.058210
59711.404283 19.014394      NaN      -3     30 o    0     1.05 210.91068 54.31167  4747.31  3211.86 3.09 2.37  34.3 -0.419    18.58 19.23 02a59711o0365o  4194560     36.168311
59711.407484 19.351140      NaN     -10     22 o    0     1.95 210.91068 54.31167  4728.94  3172.12 2.62 2.04  32.3 -0.439    18.74 19.28 02a59711o0372o        0     29.868826
59711.441299 18.944322      NaN     -26     32 o    0     0.69 210.91068 54.31167  4781.45  3247.34 2.73 2.17  31.5 -0.433    18.60 19.15 02a59711o0445o        0     37.843715
59711.469722 18.847027      NaN     -39     35 o    0     1.51 210.91068 54.31167  4800.62  3135.53 3.27 2.47  35.2 -0.415    18.15 18.82 02a59711o0506o        0     40.412210
59713.414736 19.014394      NaN     -23     30 o    0     1.11 210.91068 54.31167  4094.99  9636.91 3.43 3.42 -28.0 -0.407    18.42 19.36 01a59713o0406o   524288     36.168311
59713.417966 19.212347      NaN     -40     25 o    0     1.19 210.91068 54.31167  4117.55  9676.22 2.86 2.79  43.0 -0.453    18.67 19.36 01a59713o0413o        0     32.142600
59713.423491 19.212347      NaN     -10     25 o    0     1.18 210.91068 54.31167  4054.70  9599.78 3.24 2.95  55.0 -0.406    18.57 19.35 01a59713o0425o   524288     32.142600
59713.434576 18.826541      NaN      34     26 o    0     1.34 210.91068 54.31167  4039.21  9717.14 3.32 3.30  43.5 -0.413    18.51 19.34 01a59713o0449o        0     32.926384
