         MJD         m       dm     uJy    duJy   F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57794.554417 17.386737      NaN   152.0    77.0   o  0.0   1.14 210.91688 54.3204  2464.60   485.69 3.90 3.75 -67.5 -0.672    18.30 19.28 01a57794o0667o   2.233766        0
57794.557073 17.607010      NaN    84.0    75.0   o  0.0   1.08 210.91688 54.3204  3659.05 10276.75 3.32 3.25  10.8 -0.719    18.36 19.33 01a57794o0672o   1.386667        0
57794.561701 18.019544      NaN   -46.0    75.0   o  0.0   1.22 210.91688 54.3204   133.27  1026.83 3.90 3.63  89.9 -0.428    17.83 18.24 02a57794o0680o  -0.346667        0
57794.563362 17.696393      NaN    79.0    68.0   o  0.0   1.37 210.91688 54.3204  9388.94  1062.48 3.63 3.21  86.2 -0.499    17.97 18.32 02a57794o0683o   1.455882        0
57794.566749 17.782105      NaN    56.0    68.0   o  0.0   1.68 210.91688 54.3204  2531.31   560.54 3.80 3.64 -68.6 -0.652    18.33 19.30 01a57794o0690o   1.117647   524288
57794.569493 17.577708      NaN    96.0    74.0   o  0.0   1.34 210.91688 54.3204  3717.90 10351.94 3.33 3.25   7.8 -0.697    18.38 19.36 01a57794o0695o   1.567568        0
57794.573926 16.293561      NaN   222.0   287.0   o  0.0   1.34 210.91688 54.3204   167.26   971.55 3.85 3.57  86.1 -0.449    16.48 16.20 02a57794o0703o   0.843206  4196354
57794.579025 17.675104      NaN    64.0    75.0   o  0.0   1.21 210.91688 54.3204  2548.72   440.48 3.83 3.68 -69.2 -0.653    18.33 19.32 01a57794o0713o   1.120000        0
57794.581760 17.896499      NaN   -90.0    84.0   o  0.0   0.75 210.91688 54.3204  3741.00 10231.35 3.36 3.25   2.3 -0.682    18.38 19.38 01a57794o0718o  -0.833333        0
57794.591341 17.392139      NaN   168.0    71.0   o  0.0   1.05 210.91688 54.3204  2502.97   499.59 3.83 3.69 -66.2 -0.668    18.36 19.34 01a57794o0736o   2.647887   524288
57794.594018 18.005163      NaN   -81.0    76.0   o  0.0   1.30 210.91688 54.3204  3708.16 10289.14 3.44 3.29  -2.8 -0.685    18.38 19.40 01a57794o0741o  -0.802632        0
57798.520921 18.878500      NaN   -25.0    34.0   o  0.0   1.33 210.91688 54.3204  7015.58   875.92 3.53 3.39 -77.7 -0.473    18.81 19.80 02a57798o0629o  -0.147059  8388608
57798.542136 18.649074      NaN    19.0    29.0   o  0.0   1.55 210.91688 54.3204  7039.50   917.62 3.56 3.41 -79.1 -0.457    18.83 19.81 02a57798o0668o   1.344828  8912896
57798.555288 19.014394      NaN   -30.0    30.0   o  0.0   1.44 210.91688 54.3204  6983.81   842.90 3.58 3.44 -77.0 -0.466    18.84 19.86 02a57798o0692o  -0.333333  8388608
57798.561715 17.408507      NaN   159.0    72.0   o  0.0   1.94 210.91688 54.3204  3361.16  8198.09 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o   2.486111  8912896
57798.568326 19.038793      NaN   -19.0    29.0   o  0.0   1.19 210.91688 54.3204  6962.16   964.41 3.57 3.45 -76.4 -0.461    18.86 19.91 02a57798o0716o   0.034483  8912896
57798.574354 17.637125 0.274827   300.0    81.0   o  0.0   1.27 210.91688 54.3204  3348.31  8157.20 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o   3.950617  8916992
57798.581167 18.978793      NaN   -50.0    31.0   o  0.0   1.31 210.91688 54.3204  7005.66   905.74 3.58 3.48 -82.3 -0.458    18.87 19.91 02a57798o0740o  -0.967742  8388608
57798.589598 17.736543 0.275152   272.0    74.0   o  0.0   1.41 210.91688 54.3204  3403.09  8230.57 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o   3.945946  8916992
57798.604751 17.841885 0.311381   245.0    76.0   o  0.0   1.80 210.91688 54.3204  3411.26  8110.32 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o   3.486842  8916992
57798.618994 17.590634 0.240552   314.0    74.0   o  0.0   2.07 210.91688 54.3204  3368.74  8166.87 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o   4.513514 12583936
57801.672938 15.360481      NaN  1238.0   449.0   o  0.0   1.23 210.91688 54.3204  6378.24  3024.62 3.60 3.56   5.7 -0.803    16.85 18.00 01a57801o0797o   2.801782 12584962
57802.557770 18.847027      NaN     4.0    27.0   o  0.0   0.96 210.91688 54.3204  7851.44  9740.28 3.27 2.97 -41.2 -0.448    19.13 20.45 02a57802o0613o   0.888889        0
57802.572754 18.748255      NaN    11.0    28.0   o  0.0   1.42 210.91688 54.3204  7873.81  9778.88 3.75 3.71 -65.5 -0.455    19.06 20.48 02a57802o0641o   1.107143  4194560
57802.586150 18.489118      NaN    42.0    28.0   o  0.0   1.25 210.91688 54.3204  7817.07  9701.80 3.68 3.62 -64.3 -0.465    19.04 20.45 02a57802o0665o   2.214286        0
